"Hillnumber","Arearef","Alt_Area"
"4539","M19C","0"
"4540","M19C","0"
"4541","M20C","0"
"4542","M20C","0"
"4543","M20C","0"
"4544","M20C","0"
"4545","M20C","0"
"4546","M20C","0"
"4547","M20C","0"
"4548","M21A","0"
"4549","M21A","0"
"4550","M21A","0"
"4551","M21A","0"
"4552","M21A","0"
"4553","M21A","0"
"4554","M21A","0"
"4555","M21A","0"
"4556","M21A","0"
"4557","M21A","0"
"4558","M21A","0"
"4559","M21A","0"
"4560","M21A","0"
"4561","M21A","0"
"4562","M21A","0"
"4563","M21A","0"
"4564","M21A","0"
"4565","M21A","0"
"4566","M24B","0"
"4567","M24B","0"
"4568","M24B","0"
"4569","M24B","0"
"4570","M24B","0"
"4649","M10A","0"
"4650","M10A","0"
"4651","M10B","0"
"4652","M10B","0"
"4653","M10C","0"
"4654","M10C","0"
"4655","M10C","0"
"4656","M10D","0"
"4657","M10D","0"
"4658","M10D","0"
"4659","M10D","0"
"4660","M11A","0"
"4661","M11A","0"
"4662","M11B","0"
"4663","M11B","0"
"4664","M11B","0"
"4665","M12A","0"
"4666","M12A","0"
"4667","M12A","0"
"4668","M12A","0"
"4669","M12A","0"
"4670","M12A","0"
"4671","M12A","0"
"4672","M12A","0"
"4673","M12A","0"
"4674","M12A","0"
"4675","M12A","0"
"4676","M12B","0"
"4677","M12B","0"
"4678","M12B","0"
"4679","M12B","0"
"4680","M12B","0"
"4681","M13A","0"
"4682","M13A","0"
"4683","M13A","0"
"4684","M13A","0"
"4685","M13A","0"
"4686","M13A","0"
"4687","M13B","0"
"4688","M13B","0"
"4689","M13B","0"
"4690","M13B","0"
"4691","M14A","0"
"4692","M14A","0"
"4693","M14A","0"
"4694","M14A","0"
"4695","M14A","0"
"4696","M14A","0"
"4697","M14A","0"
"4698","M14A","0"
"4699","M14A","0"
"4700","M14A","0"
"4701","M14B","0"
"4702","M14B","0"
"4703","M14B","0"
"4704","M14B","0"
"4705","M14B","0"
"4706","M14B","0"
"4707","M15A","0"
"4708","M15A","0"
"4709","M15A","0"
"4710","M15A","0"
"4711","M15A","0"
"4712","M15A","0"
"4713","M15A","0"
"4714","M15A","0"
"4715","M16F","0"
"4716","M15B","0"
"4717","M15B","0"
"4718","M15B","0"
"4719","M15B","0"
"4720","M15B","0"
"4721","M15B","0"
"4722","M15B","0"
"4723","M15B","0"
"4724","M15B","0"
"4725","M16A","0"
"4726","M16A","0"
"4727","M16A","0"
"4728","M16B","0"
"4729","M16B","0"
"4730","M16B","0"
"4731","M16B","0"
"4732","M16B","0"
"4733","M16B","0"
"4734","M16B","0"
"4735","M16C","0"
"4736","M16C","0"
"4737","M16C","0"
"4738","M16C","0"
"4739","M16C","0"
"4740","M16C","0"
"4741","M16C","0"
"4742","M16C","0"
"4743","M16C","0"
"4744","M16C","0"
"4745","M16C","0"
"4746","M16C","0"
"4747","M16C","0"
"4748","M16D","0"
"4749","M16D","0"
"4750","M16D","0"
"4751","M16D","0"
"4752","M16D","0"
"4753","M16D","0"
"4754","M16D","0"
"4755","M16D","0"
"4756","M16D","0"
"4757","M16D","0"
"4758","M16D","0"
"4759","M16E","0"
"4760","M16E","0"
"4761","M16E","0"
"4762","M16E","0"
"4763","M16E","0"
"4764","M16E","0"
"4765","M16E","0"
"4766","M16E","0"
"4767","M16E","0"
"4768","M16E","0"
"4769","M16E","0"
"4770","M16E","0"
"4771","M16E","0"
"4772","M16E","0"
"4773","M16E","0"
"4774","M16F","0"
"4775","M16F","0"
"4776","M16F","0"
"4777","M16F","0"
"4778","M16F","0"
"4779","M17A","0"
"4780","M17A","0"
"4781","M17A","0"
"4782","M17A","0"
"4783","M17A","0"
"4784","M17A","0"
"4785","M17A","0"
"4786","M17A","0"
"4787","M17A","0"
"4788","M17A","0"
"4789","M17A","0"
"4790","M17A","0"
"4791","M17A","0"
"4792","M17B","0"
"4793","M17B","0"
"4794","M17B","0"
"4795","M17B","0"
"4796","M17B","0"
"4797","M17C","0"
"4798","M17C","0"
"4799","M17C","0"
"4800","M17C","0"
"4801","M17C","0"
"4802","M17C","0"
"4803","M17D","0"
"4804","M17D","0"
"4805","M17D","0"
"4806","M17D","0"
"4807","M17D","0"
"4808","M17E","0"
"4809","M17E","0"
"4810","M17E","0"
"4811","M17E","0"
"4812","M17E","0"
"4813","M17E","0"
"4814","M17E","0"
"4815","M17E","0"
"4816","M17F","0"
"4817","M17F","0"
"4818","M18A","0"
"4819","M18A","0"
"4820","M18A","0"
"4821","M18A","0"
"4822","M18A","0"
"4823","M18A","0"
"4824","M18A","0"
"4825","M18A","0"
"4826","M18B","0"
"4827","M18B","0"
"4828","M18C","0"
"4829","M18C","0"
"4830","M18C","0"
"4831","M18C","0"
"4832","M18C","0"
"4833","M18C","0"
"4834","M19A","0"
"4835","M19A","0"
"4836","M19A","0"
"4837","M19A","0"
"4838","M19A","0"
"4839","M19A","0"
"4840","M19A","0"
"4841","M19A","0"
"4842","M19A","0"
"4843","M19A","0"
"4844","M19B","0"
"4845","M19B","0"
"4846","M19B","0"
"4847","M19B","0"
"4848","M19B","0"
"4849","M19B","0"
"4850","M19B","0"
"4851","M19B","0"
"4852","M19B","0"
"4853","M19B","0"
"4854","M19B","0"
"4855","M19B","0"
"4856","M19B","0"
"4857","M19B","0"
"4858","M19C","0"
"4859","M19C","0"
"4860","M19C","0"
"4861","M19C","0"
"4862","M19C","0"
"4863","M19C","0"
"4864","M19C","0"
"4865","M20A","0"
"4866","M20A","0"
"4867","M20A","0"
"4868","M20A","0"
"4869","M20A","0"
"4870","M20A","0"
"4871","M20A","0"
"4872","M20A","0"
"4873","M20A","0"
"4874","M20B","0"
"4875","M20B","0"
"4876","M20B","0"
"4877","M20B","0"
"4878","M20C","0"
"4879","M20C","0"
"4880","M20A","0"
"4881","M21A","0"
"4882","M21A","0"
"4883","M21A","0"
"4884","M08B","0"
"4885","M21A","0"
"4886","M21A","0"
"4887","M21A","0"
"4888","M21A","0"
"4889","M21A","0"
"4890","M21A","0"
"4891","M08B","0"
"4892","M21A","0"
"4893","M21B","0"
"4894","M21A","0"
"4895","M21A","0"
"4896","M21A","0"
"4897","M21A","0"
"4898","M21A","0"
"4899","M21B","0"
"4900","M21B","0"
"4901","M21B","0"
"4902","M21B","0"
"4903","M21B","0"
"4904","M21B","0"
"4905","M21B","0"
"4906","M21B","0"
"4907","M21B","0"
"4908","M22","0"
"4909","M22","0"
"4910","M22","0"
"4911","M22","0"
"4912","M22","0"
"4913","M22","0"
"4914","M22","0"
"4915","M22","0"
"4916","M22","0"
"4917","M22","0"
"4918","M22","0"
"4919","M22","0"
"4920","M22","0"
"4921","M22","0"
"4922","M22","0"
"4923","M22","0"
"4924","M23","0"
"4925","M23","0"
"4926","M23","0"
"4927","M23","0"
"4928","M23","0"
"4929","M23","0"
"4930","M23","0"
"4931","M23","0"
"4932","M24A","0"
"4933","M24A","0"
"4934","M24A","0"
"4935","M24B","0"
"4936","M24A","0"
"4937","M24A","0"
"4938","M24A","0"
"4939","M24A","0"
"4940","M24A","0"
"4941","M24A","0"
"4942","M24A","0"
"4943","M24A","0"
"4944","M24A","0"
"4945","M24A","0"
"4946","M24A","0"
"4947","M24A","0"
"4948","M24A","0"
"4949","M24A","0"
"4950","M24A","0"
"4951","M24A","0"
"4952","M24A","0"
"4953","M24A","0"
"4954","M24A","0"
"4955","M24A","0"
"4956","M24A","0"
"4957","M24B","0"
"4958","M24B","0"
"4959","M24B","0"
"4960","M24B","0"
"4961","M24B","0"
"4962","M24B","0"
"4963","M24B","0"
"4964","M24B","0"
"4965","M24B","0"
"4966","M24B","0"
"4967","M24B","0"
"4968","M24C","0"
"4969","M24C","0"
"4970","M24C","0"
"4971","M24C","0"
"4972","M24C","0"
"4973","M24C","0"
"4974","M24C","0"
"4975","M24C","0"
"4976","M24C","0"
"4977","M24C","0"
"4978","M24D","0"
"4979","M24D","0"
"4980","M24D","0"
"4981","M24D","0"
"4982","M24D","0"
"4983","M24D","0"
"4984","M25","0"
"4985","M25","0"
"4986","M26A","0"
"4987","M26A","0"
"4988","M26A","0"
"4989","M26A","0"
"4990","M26A","0"
"4991","M26A","0"
"4992","M26A","0"
"4993","M26A","0"
"4994","M26A","0"
"4995","M26A","0"
"4996","M26A","0"
"4997","M26A","0"
"4998","M26A","0"
"4999","M26A","0"
"5000","M26A","0"
"5001","M26A","0"
"5002","M26A","0"
"5003","M26A","0"
"5004","M26A","0"
"5005","M26A","0"
"5006","M26A","0"
"5007","M26A","0"
"5008","M26A","0"
"5009","M26A","0"
"5010","M26A","0"
"5011","M26A","0"
"5012","M27A","0"
"5013","M27C","0"
"5014","M27A","0"
"5015","M27A","0"
"5016","M27A","0"
"5017","M27A","0"
"5018","M27A","0"
"5019","M27A","0"
"5020","M27A","0"
"5021","M27A","0"
"5022","M27A","0"
"5023","M27A","0"
"5024","M27A","0"
"5025","M27A","0"
"5026","M27B","0"
"5027","M27B","0"
"5028","M27B","0"
"5029","M27B","0"
"5030","M27B","0"
"5031","M27B","0"
"5032","M27B","0"
"5033","M27B","0"
"5034","M27B","0"
"5035","M27B","0"
"5036","M27B","0"
"5037","M27B","0"
"5038","M27B","0"
"5039","M27B","0"
"5040","M27B","0"
"5041","M27B","0"
"5042","M27B","0"
"5043","M27B","0"
"5044","M27B","0"
"5045","M27B","0"
"5046","M27C","0"
"5047","M27C","0"
"5048","M27C","0"
"5049","M27C","0"
"5050","M27C","0"
"5051","M27C","0"
"5052","M27C","0"
"5053","M27C","0"
"5054","M27C","0"
"5055","M27C","0"
"5056","M27C","0"
"5057","M27C","0"
"5058","M27C","0"
"5059","M27C","0"
"5060","M27C","0"
"5061","M27C","0"
"5062","M27C","0"
"5063","M27C","0"
"5064","M27C","0"
"5065","M27C","0"
"5066","M27C","0"
"5067","M27C","0"
"5068","M27C","0"
"5069","M27C","0"
"5070","M27C","0"
"5071","M27C","0"
"5072","M27C","0"
"5073","M27C","0"
"5074","M27C","0"
"5075","M27C","0"
"5076","M27C","0"
"5077","M27C","0"
"5078","M27C","0"
"5079","M27C","0"
"5080","M28A","0"
"5081","M28A","0"
"5082","M28A","0"
"5083","M28A","0"
"5084","M28A","0"
"5085","M28A","0"
"5086","M28A","0"
"5087","M28A","0"
"5088","M28A","0"
"5089","M28A","0"
"5090","M28A","0"
"5091","M28A","0"
"5092","M28A","0"
"5093","M28A","0"
"5094","M28A","0"
"5095","M28A","0"
"5096","M28A","0"
"5097","M28A","0"
"5098","M28A","0"
"5099","M28A","0"
"5100","M28A","0"
"5101","M28A","0"
"5102","M28A","0"
"5103","M28A","0"
"5104","M28A","0"
"5105","M28A","0"
"5106","M28A","0"
"5107","M28A","0"
"5108","M28A","0"
"5109","M28B","0"
"5110","M28B","0"
"5111","M28B","0"
"5112","M28B","0"
"5113","M28B","0"
"5114","M28B","0"
"5115","M28B","0"
"5116","M28B","0"
"5117","M28B","0"
"5118","M28B","0"
"5119","M28B","0"
"5120","M28B","0"
"5121","M28B","0"
"5122","M28B","0"
"5123","M28B","0"
"5124","M28B","0"
"5125","M28B","0"
"5126","M28B","0"
"5127","M28B","0"
"5128","M28B","0"
"5129","M28B","0"
"5130","M28B","0"
"5131","M28B","0"
"5132","M28B","0"
"5133","M28B","0"
"5134","M28B","0"
"5135","M28B","0"
"5136","M28B","0"
"5137","M28B","0"
"5138","M28B","0"
"5139","M28B","0"
"5140","M29","0"
"5141","M29","0"
"5142","M29","0"
"5143","M29","0"
"5144","M30A","0"
"5145","M30A","0"
"5146","M30A","0"
"5147","M30A","0"
"5148","M30A","0"
"5149","M30A","0"
"5150","M30A","0"
"5151","M30B","0"
"5152","M30B","0"
"5153","M30B","0"
"5154","M30C","0"
"5155","M30C","0"
"5156","M30C","0"
"5157","M30C","0"
"5158","M30C","0"
"5159","M30C","0"
"5160","M30C","0"
"5161","M30C","0"
"5162","M30C","0"
"5163","M30C","0"
"5164","M30C","0"
"5165","M30C","0"
"5166","M30C","0"
"5167","M30C","0"
"5168","M30C","0"
"5169","M30C","0"
"5170","M30C","0"
"5171","M30D","0"
"5172","M30D","0"
"5173","M30D","0"
"5174","M30D","0"
"5175","M30E","0"
"5176","M30E","0"
"5177","M30E","0"
"5178","M30E","0"
"5179","M30E","0"
"5180","M30E","0"
"5181","M30E","0"
"5182","M30E","0"
"5183","M30E","0"
"5184","M30E","0"
"5185","M30E","0"
"5186","M30E","0"
"5187","M30E","0"
"5188","M30E","0"
"5189","M30F","0"
"5190","M30F","0"
"5191","M30F","0"
"5192","M30F","0"
"5193","M30F","0"
"5194","M31A","0"
"5195","M31A","0"
"5196","M31A","0"
"5197","M31A","0"
"5198","M31A","0"
"5199","M31A","0"
"5200","M31A","0"
"5201","M31A","0"
"5202","M31A","0"
"5203","M31A","0"
"5204","M31A","0"
"5205","M31A","0"
"5206","M31A","0"
"5207","M31A","0"
"5208","M31A","0"
"5209","M31A","0"
"5210","M31A","0"
"5211","M31A","0"
"5212","M31B","0"
"5213","M31B","0"
"5214","M31B","0"
"5215","M31B","0"
"5216","M31B","0"
"5217","M31B","0"
"5218","M31B","0"
"5219","M31B","0"
"5220","M31B","0"
"5221","M31B","0"
"5222","M31B","0"
"5223","M31B","0"
"5224","M31B","0"
"5225","M31B","0"
"5226","M31B","0"
"5227","M31C","0"
"5228","M31C","0"
"5229","M31C","0"
"5230","M31C","0"
"5231","M31C","0"
"5232","M31C","0"
"5233","M31C","0"
"5234","M31C","0"
"5235","M31C","0"
"5236","M31C","0"
"5237","M31C","0"
"5238","M31C","0"
"5239","M31C","0"
"5240","M31C","0"
"5241","M31C","0"
"5242","M31C","0"
"5243","M31C","0"
"5244","M31C","0"
"5245","M31C","0"
"5246","M31C","0"
"5247","M31C","0"
"5248","M31C","0"
"5249","M31C","0"
"5250","M31C","0"
"5251","M31C","0"
"5252","M31C","0"
"5253","M32A","0"
"5254","M32A","0"
"5255","M32A","0"
"5256","M32A","0"
"5257","M32A","0"
"5258","M32A","0"
"5259","M32A","0"
"5260","M32A","0"
"5261","M32A","0"
"5262","M32A","0"
"5263","M32A","0"
"5264","M32A","0"
"5265","M32A","0"
"5266","M32A","0"
"5267","M32B","0"
"5268","M32B","0"
"5269","M32B","0"
"5270","M32B","0"
"5271","M32C","0"
"5272","M32C","0"
"5273","M32C","0"
"5274","M32C","0"
"5275","M32C","0"
"5276","M32C","0"
"5277","M32C","0"
"5278","M32C","0"
"5279","M32C","0"
"5280","M32C","0"
"5281","M33","0"
"5282","M33","0"
"5283","M33","0"
"5284","M33","0"
"5285","M33","0"
"5286","M33","0"
"5287","M33","0"
"5288","M34A","0"
"5289","M34B","0"
"5290","M34B","0"
"5291","M34C","0"
"5292","M34D","0"
"5293","M34D","0"
"5294","M34D","0"
"5295","M34D","0"
"5296","M34D","0"
"5297","M34D","0"
"5298","M36","0"
"5299","M36","0"
"5300","M35A","0"
"5301","M35A","0"
"5302","M35A","0"
"5303","M35A","0"
"5304","M35A","0"
"5305","M35A","0"
"5306","M35A","0"
"5307","M35A","0"
"5308","M35A","0"
"5309","M35A","0"
"5310","M35A","0"
"5311","M35B","0"
"5312","M35B","0"
"5313","M35B","0"
"5314","M35B","0"
"5315","M35B","0"
"5316","M35B","0"
"5317","M36","0"
"5318","M36","0"
"5319","M36","0"
"5320","M36","0"
"5321","M36","0"
"5322","M36","0"
"5323","M36","0"
"5324","M36","0"
"5325","M36","0"
"5326","M36","0"
"5327","M36","0"
"5328","M36","0"
"5329","M36","0"
"5330","M36","0"
"5331","M36","0"
"5332","M36","0"
"5333","M36","0"
"5334","M36","0"
"5335","M36","0"
"5336","M36","0"
"5337","M36","0"
"5338","M36","0"
"5339","M36","0"
"5340","M37","0"
"5341","M37","0"
"5342","M37","0"
"5343","M37","0"
"5344","M37","0"
"5345","M37","0"
"5346","M37","0"
"5347","M37","0"
"5348","M38A","0"
"5349","M38A","0"
"5350","M38A","0"
"5351","M38A","0"
"5352","M38A","0"
"5353","M38A","0"
"5354","M38A","0"
"5355","M38A","0"
"5356","M38A","0"
"5357","M38A","0"
"5358","M38A","0"
"5359","M38A","0"
"5360","M38A","0"
"5361","M38A","0"
"5362","M38B","0"
"5363","M38B","0"
"5364","M38B","0"
"5365","M38B","0"
"5366","M38B","0"
"5367","M38B","0"
"5368","M38B","0"
"5369","M38B","0"
"5370","M38B","0"
"5371","M38B","0"
"5372","M38B","0"
"5373","M38B","0"
"5374","M38B","0"
"5375","M38B","0"
"5376","M38B","0"
"5377","M38B","0"
"5378","M38B","0"
"5379","M39","0"
"5380","M39","0"
"5381","M39","0"
"5382","M39","0"
"5383","M39","0"
"5384","M39","0"
"5385","M39","0"
"5386","M39","0"
"5387","M39","0"
"5388","M39","0"
"5389","M39","0"
"5390","M39","0"
"5391","M36","0"
"5392","M39","0"
"5393","M39","0"
"5394","M39","0"
"5395","M39","0"
"5396","M39","0"
"5397","M39","0"
"5398","M39","0"
"5399","M39","0"
"5400","M40","0"
"5401","M40","0"
"5402","M40","0"
"5403","M40","0"
"5404","M40","0"
"5405","M40","0"
"5406","M40","0"
"5407","M40","0"
"5408","M40","0"
"5409","M40","0"
"5410","M40","0"
"5411","M40","0"
"5412","M40","0"
"5413","M40","0"
"5414","M40","0"
"5415","M40","0"
"5416","M40","0"
"5417","M40","0"
"5418","M41","0"
"5419","M41","0"
"5420","M41","0"
"5421","M41","0"
"5422","M41","0"
"5423","M41","0"
"5424","M41","0"
"5425","M41","0"
"5426","M41","0"
"5427","M41","0"
"5428","M41","0"
"5429","M41","0"
"5430","M41","0"
"5431","M41","0"
"5432","M41","0"
"5433","M41","0"
"5434","M41","0"
"5435","M42","0"
"5436","M42","0"
"5437","M42","0"
"5438","M42","0"
"5439","M42","0"
"5440","M42","0"
"5441","M42","0"
"5442","M42","0"
"5443","M42","0"
"5444","M42","0"
"5445","M42","0"
"5446","M42","0"
"5447","M42","0"
"5448","M42","0"
"5449","M42","0"
"5450","M42","0"
"5451","M42","0"
"5452","M42","0"
"5453","M42","0"
"5454","M27B","0"
"5455","M28A","0"
"5456","M39","0"
"5457","M39","0"
"5458","M32A","0"
"5459","M39","0"
"5460","M39","0"
"5461","M42","0"
"5462","M39","0"
"5463","M39","0"
"5464","M42","0"
"5465","M37","0"
"5466","M37","0"
"5467","M39","0"
"5468","M39","0"
"5469","M39","0"
"5470","M37","0"
"5471","M39","0"
"5472","M36","0"
"5473","M39","0"
"5474","M39","0"
"5475","M41","0"
"5476","M42","0"
"5477","M32C","0"
"5478","M37","0"
"5479","M39","0"
"5480","M32C","0"
"5481","M39","0"
"5482","M36","0"
"5483","M39","0"
"5484","M36","0"
"5485","M36","0"
"5486","M41","0"
"5487","M42","0"
"5488","M36","0"
"5489","M42","0"
"5490","M42","0"
"5491","M41","0"
"5492","M36","0"
"5493","M32A","0"
"5494","M36","0"
"5495","M39","0"
"5496","M35A","0"
"5497","M36","0"
"5498","M37","0"
"5499","M39","0"
"5500","M26A","0"
"5501","M26A","0"
"5502","M27A","0"
"5503","M42","0"
"5504","M36","0"
"5505","M35A","0"
"5506","M27A","0"
"5507","M40","0"
"5508","M37","0"
"5509","M37","0"
"5510","M36","0"
"5511","M36","0"
"5512","M35B","0"
"5513","M39","0"
"5514","M36","0"
"5515","M39","0"
"5516","M36","0"
"5517","M42","0"
"5518","M32A","0"
"5519","M37","0"
"5520","M39","0"
"5521","M33","0"
"5522","M26A","0"
"5523","M37","0"
"5524","M41","0"
"5525","M33","0"
"5526","M37","0"
"5527","M36","0"
"5528","M37","0"
"5529","M40","0"
"5530","M41","0"
"5531","M42","0"
"5532","M39","0"
"5533","M36","0"
"5534","M37","0"
"5535","M36","0"
"5536","M36","0"
"5537","M39","0"
"5538","M39","0"
"5539","M39","0"
"5540","M35A","0"
"5541","M42","0"
"5542","M39","0"
"5543","M39","0"
"5544","M36","0"
"5545","M36","0"
"5546","M37","0"
"5547","M35A","0"
"5548","M36","0"
"5549","M35A","0"
"5550","M36","0"
"5551","M39","0"
"5552","M32C","0"
"5553","M36","0"
"5554","M32C","0"
"5555","M36","0"
"5556","M39","0"
"5557","M36","0"
"5558","M36","0"
"5559","M30E","0"
"5560","M36","0"
"5561","M42","0"
"5562","M39","0"
"5563","M30E","0"
"5564","M37","0"
"5565","M39","0"
"5566","M39","0"
"5567","M39","0"
"5568","M42","0"
"5569","M39","0"
"5570","M39","0"
"5571","M39","0"
"5572","M39","0"
"5573","M42","0"
"5574","M39","0"
"5575","M39","0"
"5576","M42","0"
"5577","M39","0"
"5578","M39","0"
"5579","M39","0"
"5580","M39","0"
"5581","M39","0"
"5582","M39","0"
"5583","M39","0"
"5584","M39","0"
"5585","M39","0"
"5586","M42","0"
"5587","M42","0"
"5588","M42","0"
"5589","M42","0"
"5590","M42","0"
"5591","M39","0"
"5592","M39","0"
"5593","M42","0"
"5594","M42","0"
"5595","M39","0"
"5596","M39","0"
"5597","M39","0"
"5598","M42","0"
"5599","M13A","0"
"5600","M28A","0"
"5601","M31A","0"
"5602","M31A","0"
"5603","M32A","0"
"5604","M32A","0"
"5605","M38B","0"
"5606","M32A","0"
"5607","M32A","0"
"5608","M35A","0"
"5609","M35B","0"
"5610","M36","0"
"5611","M37","0"
"5612","M39","0"
"2308","M28B","1"
"1846","M33","1"
"2828","U142","0"
"5613","U143","0"
"5613","M39","0"
"1846","NE08","1"
"5559","NW07","0"
"5614","M13A","0"
"5615","M40","0"
"5615","NE13D","0"
"5616","M36","0"
"5617","M43B","0"
"5617","C108","0"
"5618","M34D","0"
"5618","NE05","0"
"5619","M09B","0"
"1218","I86","0"
"1219","I86","0"
"1220","I86","0"
"1221","I86","0"
"1222","I86","0"
"1223","I86","0"
"1224","I86","0"
"1225","I86","0"
"1226","I86","0"
"1227","I71","0"
"1228","I86","0"
"1229","I86","0"
"1230","I86","0"
"1231","I86","0"
"1232","I86","0"
"1233","I86","0"
"1234","I86","0"
"1235","I86","0"
"1236","I86","0"
"1237","I86","0"
"1238","I71","0"
"1239","I86","0"
"1240","I86","0"
"1241","I86","0"
"1242","I86","0"
"1243","I86","0"
"1244","I86","0"
"1245","I86","0"
"1246","I86","0"
"1247","I86","0"
"1248","I86","0"
"1249","I86","0"
"1250","I86","0"
"1251","I86","0"
"1252","I86","0"
"1253","I86","0"
"1254","I86","0"
"1255","I86","0"
"1256","I86","0"
"1257","I86","0"
"1258","I86","0"
"1259","I86","0"
"1260","I86","0"
"1261","I86","0"
"1262","I86","0"
"1263","I86","0"
"1264","I86","0"
"1265","I86","0"
"1266","I86","0"
"1267","I86","0"
"1268","I86","0"
"1269","I86","0"
"1270","I86","0"
"1271","I86","0"
"1272","I86","0"
"1273","I86","0"
"1274","I86","0"
"1275","I86","0"
"1276","I86","0"
"1277","I86","0"
"1278","I87","0"
"1279","I86","0"
"1280","I86","0"
"1281","I86","0"
"1282","I86","0"
"1283","I86","0"
"1284","I86","0"
"1285","I86","0"
"1286","I81","0"
"1287","I86","0"
"1288","I86","0"
"1289","I86","0"
"1290","I86","0"
"1291","I86","0"
"1292","I77","0"
"1293","I77","0"
"1294","I77","0"
"1295","I77","0"
"1296","I20","0"
"1297","I20","0"
"1298","I77","0"
"1299","I77","0"
"1300","I14","0"
"1301","I64","0"
"1302","I64","0"
"1303","I64","0"
"1304","I64","0"
"1305","I64","0"
"1306","I64","0"
"1307","I64","0"
"1308","I64","0"
"1309","I64","0"
"1310","I64","0"
"1311","I64","0"
"1312","I64","0"
"1313","I64","0"
"1314","I64","0"
"1315","I64","0"
"1316","I64","0"
"1317","I64","0"
"1318","I64","0"
"1319","I64","0"
"1320","I64","0"
"1321","I64","0"
"1322","I64","0"
"1323","I64","0"
"1324","I64","0"
"1325","I64","0"
"1326","I64","0"
"1327","I97","0"
"1328","I64","0"
"1329","I64","0"
"1330","I64","0"
"1331","I35","0"
"1332","I96","0"
"1347","I24","0"
"1383","I15","0"
"1405","I51","0"
"1406","I84","0"
"1447","I12","0"
"1449","I50","0"
"1450","I50","0"
"1451","I50","0"
"1452","I50","0"
"1453","I50","0"
"1454","I50","0"
"1455","I50","0"
"1456","I50","0"
"1457","I82","0"
"1458","I50","0"
"1459","I50","0"
"1460","I50","0"
"1461","I50","0"
"1462","I50","0"
"1463","I46","0"
"1464","I46","0"
"1465","I46","0"
"1466","I46","0"
"1467","I46","0"
"1468","I46","0"
"1469","I46","0"
"1470","I46","0"
"1471","I46","0"
"1472","I04","0"
"1473","I04","0"
"1474","I04","0"
"1475","I04","0"
"1476","I04","0"
"1477","I04","0"
"1478","I04","0"
"1479","I04","0"
"1480","I04","0"
"1481","I04","0"
"1482","I04","0"
"1483","I04","0"
"1484","I04","0"
"1485","I42","0"
"1486","I04","0"
"1487","I17","0"
"1527","I85","0"
"1528","I29","0"
"1529","I85","0"
"1530","I98","0"
"1531","I85","0"
"1532","I85","0"
"1533","I85","0"
"1534","I85","0"
"1535","I85","0"
"1536","I29","0"
"1537","I11","0"
"1538","I27","0"
"1539","I85","0"
"1540","I98","0"
"1541","I103","0"
"1542","I66","0"
"1543","I85","0"
"1544","I85","0"
"1545","I85","0"
"1546","I63","0"
"1547","I98","0"
"1548","I28","0"
"1549","I43","0"
"1550","I43","0"
"1551","I43","0"
"1552","I68","0"
"1553","I76","0"
"1554","I68","0"
"1555","I68","0"
"1556","I68","0"
"1557","I100","0"
"1558","I68","0"
"1559","I52","0"
"1560","I52","0"
"1561","I52","0"
"1562","I52","0"
"1563","I52","0"
"1564","I39","0"
"1565","I52","0"
"1566","I52","0"
"1567","I52","0"
"1568","I52","0"
"1569","I52","0"
"1570","I52","0"
"1571","I52","0"
"1572","I52","0"
"1573","I52","0"
"1574","I52","0"
"1575","I52","0"
"1576","I52","0"
"1577","I52","0"
"1578","I52","0"
"1579","I52","0"
"1580","I52","0"
"1581","I52","0"
"1582","I23","0"
"1583","I52","0"
"1584","I52","0"
"1585","I52","0"
"1586","I33","0"
"1587","I39","0"
"1588","I39","0"
"1589","I39","0"
"1590","I39","0"
"1591","I39","0"
"1592","I39","0"
"1593","I39","0"
"1594","I39","0"
"1595","I39","0"
"1596","I39","0"
"1597","I39","0"
"1598","I39","0"
"1599","I39","0"
"1600","I39","0"
"1601","I39","0"
"1602","I39","0"
"1603","I83","0"
"1604","I39","0"
"1605","I39","0"
"1606","I95","0"
"1607","I39","0"
"1608","I90","0"
"1609","I90","0"
"1610","I90","0"
"1611","I90","0"
"1612","I90","0"
"1613","I65","0"
"1614","I65","0"
"1615","I90","0"
"1616","I65","0"
"1617","I90","0"
"1618","I90","0"
"1619","I65","0"
"1620","I90","0"
"1621","I70","0"
"1622","I65","0"
"1623","I26","0"
"1624","I65","0"
"1625","I90","0"
"1626","I65","0"
"1627","I06","0"
"1628","I06","0"
"1629","I60","0"
"1630","I79","0"
"1631","I06","0"
"1632","I09","0"
"1633","I99","0"
"1634","I69","0"
"1635","I59","0"
"1636","I40","0"
"1637","I10","0"
"1638","I88","0"
"1639","I92","0"
"1640","I18","0"
"1641","I93","0"
"1731","I01","0"
"1945","I48","0"
"1946","I48","0"
"1947","I48","0"
"1948","I48","0"
"1949","I48","0"
"1950","I48","0"
"1959","I41","0"
"1961","I02","0"
"1962","I05","0"
"2888","I56","0"
"2914","I49","0"
"2918","I49","0"
"2923","I49","0"
"3291","I86","0"
"3292","I86","0"
"3293","I86","0"
"3294","I86","0"
"3295","I86","0"
"3296","I86","0"
"3297","I86","0"
"3298","I86","0"
"3299","I86","0"
"3300","I77","0"
"3301","I64","0"
"3312","I04","0"
"3313","I04","0"
"3314","I04","0"
"3337","I48","0"
"3338","I48","0"
"3339","I48","0"
"3340","I48","0"
"3681","I12","0"
"4493","I86","0"
"4494","I86","0"
"4495","I86","0"
"4496","I86","0"
"4497","I86","0"
